FrameNumber,Kanji,Keyword,LastReview,ExpireDate,LeitnerBox,FailCount,PassCount
1939,"洪","deluge",2017-06-08 23:40:47,2017-06-19,4,5,18
1940,"港","harbor",2017-05-31 07:39:27,2017-06-09,3,16,33
1941,"暴","outburst",2017-05-29 21:31:58,2017-06-11,4,12,35
1942,"爆","bomb",2017-05-22 14:02:09,2017-06-21,5,9,28
1943,"恭","respect",2017-05-29 14:07:08,2017-07-28,6,10,32
1944,"選","elect",2017-04-28 07:11:42,2017-08-30,7,7,30
1945,"殿","Mr.",2017-05-29 21:30:26,2017-06-12,4,9,33
1946,"井","well",2017-05-06 23:38:56,2017-09-05,7,2,19
1947,"丼","donburi",2017-05-22 09:20:59,2017-09-08,7,2,17
1948,"囲","surround",2017-05-22 09:27:24,2017-10-03,7,14,41
1949,"耕","till",2017-05-07 22:55:37,2017-07-07,6,9,34
1950,"亜","Asia",2017-04-17 13:59:58,2017-06-23,6,2,17
1951,"悪","bad",2017-06-06 07:10:59,2017-08-14,6,8,27
1952,"円","circle",2017-05-29 13:12:58,2017-07-27,6,6,23
1953,"角","angle",2017-05-28 12:42:34,2017-06-12,4,11,37
1954,"触","contact",2017-05-26 09:57:41,2017-09-21,7,10,39
1955,"解","unravel",2017-06-05 18:38:02,2017-06-12,3,24,42
1956,"再","again",2017-04-18 17:47:17,2017-06-12,6,16,45
1957,"講","lecture",2017-05-28 20:36:05,2017-07-29,6,6,26
1958,"購","subscription",2017-06-05 21:03:50,2017-07-27,6,7,25
1959,"構","posture",2017-06-02 11:22:45,2017-06-16,4,7,20
1960,"溝","gutter",2017-06-03 17:33:36,2017-06-14,4,10,31
1961,"論","argument",2017-06-02 11:22:43,2017-06-13,4,18,38
1962,"倫","ethics",2017-05-14 09:17:26,2017-09-04,7,6,29
1963,"輪","wheel",2017-05-15 14:32:42,2017-09-18,7,5,27
1964,"偏","partial",2017-06-05 21:16:15,2017-06-22,4,12,23
1965,"遍","everywhere",2017-06-02 11:30:29,2017-07-30,6,14,42
1966,"編","compilation",2017-06-04 12:21:58,2017-06-12,3,13,34
1967,"冊","tome",2017-05-02 12:50:49,2017-09-10,7,2,19
1968,"柵","palisade",2017-03-28 08:45:47,2017-07-05,6,5,18
1969,"典","code",2017-05-27 22:40:14,2017-06-25,5,9,34
1970,"氏","family name",2017-05-28 13:11:24,2017-08-01,6,6,26
1971,"紙","paper",2017-05-15 14:28:25,2017-09-02,7,13,42
1972,"婚","marriage",2017-05-26 09:54:37,2017-06-24,5,15,41
1973,"低","lower",2017-06-03 17:17:30,2017-06-18,4,11,34
1974,"抵","resist",2017-06-08 23:52:21,2017-06-24,4,17,41
1975,"底","bottom",2017-06-01 13:26:17,2017-06-18,4,16,34
1976,"民","people",2017-05-28 10:51:44,2017-10-05,7,4,20
1977,"眠","sleep",2017-05-22 09:27:24,2017-06-25,5,10,31
1978,"捕","catch",2017-04-05 19:39:45,2017-07-08,6,6,22
1979,"哺","suckle",2017-05-31 08:11:55,2017-07-31,6,8,24
1980,"浦","bay",2017-06-05 21:14:45,2017-06-17,4,16,37
1981,"蒲","bullrush",2017-05-29 12:55:13,2017-06-14,4,17,38
1982,"舗","shop",2017-06-02 17:28:40,2017-08-06,6,12,39
1983,"補","supplement",2017-05-31 08:11:55,2017-09-08,6,7,31
1984,"邸","residence",2017-06-02 11:22:43,2017-06-09,3,8,31
1985,"郭","enclosure",2017-05-28 10:51:44,2017-09-11,7,11,31
1986,"郡","county",2017-06-04 11:18:58,2017-06-09,3,31,57
1987,"郊","outskirts",2017-05-30 08:16:10,2017-07-28,6,7,28
1988,"部","section",2017-05-29 21:26:34,2017-06-14,4,16,34
1989,"都","metropolis",2017-05-28 11:42:38,2017-07-26,6,6,19
1990,"郵","mail",2017-05-29 14:50:18,2017-07-27,6,7,27
1991,"邦","home country",2017-05-28 12:42:34,2017-06-11,4,26,55
1992,"那","interrogative",2017-05-28 12:58:30,2017-07-17,6,13,25
1993,"郷","hometown",2017-05-29 14:04:22,2017-08-06,6,14,40
1994,"響","echo",2017-06-05 21:03:50,2017-08-02,6,10,26
1995,"郎","son",2017-05-28 13:11:24,2017-06-28,5,11,29
1996,"廊","corridor",2017-06-01 07:00:17,2017-06-14,4,8,28
1997,"盾","shield",2017-06-06 07:10:59,2017-08-10,6,4,18
1998,"循","sequential",2017-05-28 12:58:30,2017-06-13,4,18,43
1999,"派","faction",2017-03-14 09:47:42,2017-07-20,7,8,30
2000,"脈","vein",2017-06-03 17:17:30,2017-06-10,3,10,30
2001,"衆","masses",2017-05-28 10:50:10,2017-06-24,5,16,38
2002,"逓","parcel post",2017-06-08 23:49:10,2017-06-22,4,24,50
2003,"段","grade",2017-06-03 17:20:21,2017-07-23,6,15,40
2004,"鍛","forge",2017-06-04 22:21:59,2017-06-15,4,13,38
2005,"后","empress",2017-05-15 14:26:42,2017-06-15,5,9,30
2006,"幻","phantasm",2017-06-08 23:53:34,2017-06-13,2,8,26
2007,"司","director",2017-04-28 11:33:12,2017-08-15,7,3,19
2008,"伺","pay respects",2017-05-23 09:41:16,2017-06-09,4,9,32
2009,"詞","parts of speech",2017-05-29 13:12:58,2017-07-18,6,6,27
2010,"飼","domesticate",2017-05-30 09:17:45,2017-07-22,6,5,22
2011,"嗣","heir",2017-06-01 07:10:26,2017-06-16,4,16,40
2012,"舟","boat",2017-05-28 10:50:10,2017-10-03,7,4,20
2013,"舶","liner",2017-05-01 18:08:03,2017-08-27,7,3,20
2014,"航","navigate",2017-05-28 12:58:30,2017-06-28,5,10,32
2015,"舷","gunwale",2017-06-01 07:10:26,2017-08-04,6,5,18
2016,"般","carrier",2017-04-19 17:45:54,2017-06-16,6,14,43
2017,"盤","tray",2017-06-01 13:26:17,2017-06-12,4,18,43
2018,"搬","conveyor",2017-05-31 08:11:55,2017-06-17,4,18,39
2019,"船","ship",2017-06-01 07:10:27,2017-06-13,4,10,29
2020,"艦","warship",2017-06-01 13:26:17,2017-06-17,4,14,36
2021,"艇","rowboat",2017-06-01 07:10:27,2017-06-17,4,9,30
2022,"瓜","melon",2017-05-15 14:32:42,2017-09-04,7,1,14
2023,"弧","arc",2017-05-28 11:12:43,2017-07-01,5,10,32
2024,"孤","orphan",2017-05-06 23:38:56,2017-08-20,7,5,24
2025,"繭","cocoon",2017-06-07 23:50:11,2017-06-20,4,19,50
2026,"益","benefit",2017-04-19 10:52:59,2017-06-21,6,7,29
2027,"暇","spare time",2017-05-15 14:19:23,2017-06-13,5,16,35
2028,"敷","spread",2017-06-01 07:00:16,2017-06-16,4,22,42
2029,"来","come",2017-05-22 09:20:59,2017-09-12,7,5,22
2030,"気","spirit",2017-05-05 15:33:57,2017-07-01,6,9,34
2031,"汽","vapor",2017-05-30 12:49:10,2017-07-19,6,11,33
2032,"飛","fly",2017-06-07 23:53:55,2017-10-13,7,8,30
2033,"沈","sink",2017-05-07 22:46:01,2017-06-10,5,13,34
2034,"枕","pillow",2017-04-05 19:27:04,2017-06-09,6,7,19
2035,"妻","wife",2017-05-31 07:39:28,2017-07-28,6,9,33
2036,"凄","nifty",2017-06-05 21:03:50,2017-08-07,6,7,22
2037,"衰","decline",2017-06-04 11:14:25,2017-06-17,4,21,41
2038,"衷","inmost",2017-06-04 11:14:25,2017-06-17,4,26,53
2039,"面","mask",2017-05-14 09:12:41,2017-09-18,7,4,23
2040,"麺","noodles",2017-05-05 15:38:13,2017-06-29,6,6,19
2041,"革","leather",2017-05-14 19:00:55,2017-06-09,5,4,22
2042,"靴","shoes",2017-05-28 11:42:38,2017-06-23,5,11,35
2043,"覇","hegemony",2017-06-06 07:14:46,2017-07-08,5,14,36
2044,"声","voice",2017-05-29 13:14:47,2017-08-07,6,6,23
2045,"眉","eyebrow",2017-05-14 19:00:55,2017-06-10,5,6,20
2046,"呉","give",2017-05-24 22:30:18,2017-06-13,4,3,13
2047,"娯","recreation",2017-05-27 22:40:14,2017-09-20,7,6,30
2048,"誤","mistake",2017-05-14 19:00:55,2017-06-11,5,10,26
2049,"蒸","steam",2017-06-01 07:10:26,2017-06-16,4,22,48
2050,"承","acquiesce",2017-06-03 21:25:28,2017-06-19,4,10,31
2051,"函","bin",2017-05-28 13:11:24,2017-06-11,4,8,30
2052,"極","poles",2017-06-04 11:14:25,2017-07-30,6,7,28
2053,"牙","tusk",2017-05-02 12:04:36,2017-09-07,7,5,28
2054,"芽","bud,sprout",2017-06-08 23:42:10,2017-07-10,5,12,30
2055,"邪","wicked",2017-06-05 21:03:50,2017-06-19,4,11,35
2056,"雅","gracious",2017-05-26 10:00:52,2017-09-10,7,11,30
2057,"釈","interpretation",2017-06-05 21:10:26,2017-06-18,4,24,44
2058,"番","turn",2017-06-04 11:14:26,2017-06-17,4,12,27
2059,"審","hearing",2017-06-06 07:10:59,2017-07-07,5,13,34
2060,"翻","flip",2017-06-02 11:22:43,2017-06-15,4,21,48
2061,"藩","clan",2017-06-03 17:24:59,2017-06-10,3,23,49
2062,"毛","fur",2017-05-04 06:57:37,2017-08-27,7,1,14
2063,"耗","decrease",2017-05-15 14:28:25,2017-06-15,5,13,33
2064,"尾","tail",2017-05-15 14:26:42,2017-09-15,7,6,32
2065,"宅","home",2017-06-05 21:22:45,2017-06-20,4,11,34
2066,"託","consign",2017-06-06 07:10:59,2017-07-27,6,13,37
2067,"為","do",2017-04-17 14:10:16,2017-06-26,6,5,28
2068,"偽","falsehood",2017-05-27 22:40:14,2017-06-21,5,11,32
2069,"畏","apprehensive",2017-06-04 22:17:06,2017-06-19,4,16,27
2070,"長","long",2017-05-28 11:42:38,2017-06-29,5,6,24
2071,"張","lengthen",2017-05-30 09:17:44,2017-08-03,6,12,32
2072,"帳","notebook",2017-06-03 17:17:30,2017-06-17,4,11,39
2073,"脹","dilate",2017-06-04 22:17:06,2017-08-10,6,18,38
2074,"髪","hair of the head",2017-06-07 23:50:11,2017-06-22,4,9,31
2075,"展","unfold",2017-06-01 06:28:15,2017-06-09,3,16,39
2076,"喪","miss",2017-06-02 11:22:46,2017-06-14,4,13,38
2077,"巣","nest",2017-05-14 09:17:26,2017-09-22,7,4,21
2078,"単","simple",2017-06-02 11:40:30,2017-08-08,6,4,19
2079,"戦","war",2017-05-30 08:16:10,2017-06-15,4,8,29
2080,"禅","Zen",2017-06-01 07:00:17,2017-07-26,6,9,35
2081,"弾","bullet",2017-06-01 11:49:44,2017-06-12,4,15,35
2082,"桜","cherry tree",2017-05-29 14:07:47,2017-08-01,6,7,28
2083,"獣","animal",2017-06-03 17:20:21,2017-06-14,4,17,42
2084,"脳","brain",2017-05-30 09:50:01,2017-07-02,5,10,29
2085,"悩","trouble",2017-05-28 13:29:12,2017-06-26,5,13,35
2086,"厳","stern",2017-05-28 12:58:30,2017-06-10,4,18,40
2087,"鎖","chain",2017-05-27 22:40:14,2017-09-12,7,10,32
2088,"挙","raise",2017-06-01 11:49:44,2017-06-14,4,14,38
2089,"誉","reputation",2017-06-03 17:32:09,2017-08-11,6,12,31
2090,"猟","game hunting",2017-06-02 11:22:44,2017-06-13,4,18,41
2091,"鳥","bird",2017-04-18 17:41:57,2017-06-13,6,1,13
2092,"鳴","chirp",2017-04-05 19:27:55,2017-07-14,6,1,13
2093,"鶴","crane",2017-05-29 14:49:55,2017-07-21,6,6,28
2094,"烏","crow",2017-04-18 17:46:21,2017-06-11,6,4,25
2095,"蔦","vine",2017-05-31 11:18:09,2017-07-27,6,11,34
2096,"鳩","pigeon",2017-06-05 21:03:50,2017-07-28,6,5,23
2097,"鶏","chicken",2017-05-31 08:11:55,2017-06-25,5,14,40
2098,"島","island",2017-03-21 09:51:12,2017-06-17,6,4,22
2099,"暖","warmth",2017-05-15 14:28:25,2017-06-19,5,16,34
2100,"媛","beautiful woman",2017-06-06 22:32:31,2017-06-23,4,10,34
2101,"援","abet",2017-06-02 17:35:23,2017-06-16,4,9,34
2102,"緩","slacken",2017-06-01 07:10:27,2017-06-12,4,15,37
2103,"属","belong",2017-06-07 22:59:38,2017-06-19,4,8,21
2104,"嘱","entrust",2017-05-29 13:29:44,2017-07-31,6,19,41
2105,"偶","accidentally",2017-05-15 14:22:31,2017-06-16,5,15,27
2106,"遇","interview",2017-05-15 14:22:31,2017-06-13,5,10,31
2107,"愚","foolish",2017-06-03 17:17:20,2017-08-02,6,10,31
2108,"隅","corner",2017-06-03 17:23:42,2017-06-12,3,14,30
2109,"逆","inverted",2017-06-08 23:47:56,2017-06-22,4,12,30
2110,"塑","model",2017-06-01 11:49:44,2017-06-18,4,23,42
2111,"遡","go upstream",2017-06-06 07:14:46,2017-06-23,4,7,17
2112,"岡","Mount",2017-05-29 13:29:44,2017-06-11,4,8,30
2113,"鋼","steel",2017-06-01 07:10:26,2017-07-26,6,8,32
2114,"綱","hawser",2017-06-06 22:34:02,2017-06-19,4,10,30
2115,"剛","sturdy",2017-05-16 12:20:22,2017-06-16,5,15,50
2116,"缶","tin can",2017-05-18 07:23:12,2017-06-14,5,6,23
2117,"陶","pottery",2017-06-03 21:25:28,2017-06-15,4,17,37
2118,"揺","swing",2017-05-24 19:26:56,2017-06-09,4,15,33
2119,"謡","Noh chanting",2017-04-06 07:56:34,2017-06-13,6,21,38
2120,"鬱","gloom",2017-06-04 11:18:58,2017-07-25,6,8,29
2121,"就","concerning",2017-06-04 11:30:35,2017-06-18,4,13,44
2122,"蹴","kick",2017-05-23 08:24:57,2017-06-17,5,9,15
2123,"懇","sociable",2017-05-29 21:30:26,2017-06-15,4,10,24
2124,"墾","groundbreaking",2017-06-06 22:33:01,2017-06-18,4,18,45
2125,"貌","countenance",2017-06-03 17:17:20,2017-06-09,3,11,17
2126,"免","excuse",2017-05-22 09:48:13,2017-06-16,5,7,22
2127,"逸","elude",2017-06-02 11:22:45,2017-06-18,4,14,37
2128,"晩","nightfall",2017-06-05 21:14:45,2017-06-20,4,14,29
2129,"勉","exertion",2017-04-28 11:43:04,2017-09-01,7,6,27
2130,"象","elephant",2017-05-15 14:30:31,2017-06-09,5,5,25
2131,"像","statue",2017-05-28 12:28:24,2017-08-01,6,9,32
2132,"馬","horse",2017-04-18 17:47:17,2017-07-13,6,1,13
2133,"駒","pony",2017-06-05 21:03:50,2017-08-11,6,8,31
2134,"験","verification",2017-06-02 11:30:29,2017-08-06,6,9,26
2135,"騎","equestrian",2017-05-15 14:22:31,2017-06-17,5,14,37
2136,"駐","parking",2017-05-01 20:03:01,2017-09-03,7,10,32
2137,"駆","drive",2017-06-07 23:50:11,2017-06-18,4,10,30
2138,"駅","station",2017-05-31 07:39:27,2017-10-10,7,4,19
2139,"騒","boisterous",2017-06-01 11:49:44,2017-07-30,6,8,25
2140,"駄","burdensome",2017-06-02 17:35:23,2017-06-19,4,10,23
2141,"驚","wonder",2017-05-30 12:49:10,2017-07-22,6,11,32
2142,"篤","fervent",2017-05-06 23:38:56,2017-06-10,5,6,25
2143,"罵","insult",2017-05-26 22:48:48,2017-06-10,4,6,13
2144,"騰","inflation",2017-06-02 11:22:44,2017-06-18,4,10,27
2145,"虎","tiger",2017-05-15 14:22:31,2017-09-27,7,7,31
2146,"虜","captive",2017-06-04 11:18:58,2017-08-03,6,10,32
2147,"膚","skin",2017-06-01 07:10:26,2017-06-12,4,8,25
2148,"虚","void",2017-06-02 11:22:44,2017-08-09,6,4,23
2149,"戯","frolic",2017-06-05 18:45:32,2017-06-18,4,24,43
2150,"虞","uneasiness",2017-05-15 14:30:31,2017-06-14,5,11,33
2151,"慮","prudence",2017-05-15 14:19:23,2017-06-15,5,14,41
2152,"劇","drama",2017-06-05 21:03:50,2017-08-13,6,11,34
2153,"虐","tyrannize",2017-06-02 11:22:46,2017-06-19,4,10,33
2154,"鹿","deer",2017-05-05 15:38:13,2017-06-30,6,8,26
2155,"麓","foot of a mountain",2017-06-05 18:40:00,2017-06-13,3,11,19
2156,"薦","recommend",2017-06-01 07:10:26,2017-06-14,4,24,48
2157,"慶","jubilation",2017-06-06 07:10:59,2017-06-20,4,18,43
2158,"麗","lovely",2017-05-28 10:51:44,2017-09-24,7,12,36
2159,"熊","bear",2017-06-03 17:32:09,2017-10-16,7,8,28
2160,"能","ability",2017-05-28 11:26:20,2017-07-01,5,8,28
2161,"態","attitude",2017-05-28 13:11:24,2017-06-13,4,18,40
2162,"寅","sign of the tiger",2017-05-28 10:51:44,2017-09-22,7,2,19
2163,"演","performance",2017-06-06 07:10:59,2017-08-04,6,11,28
2164,"辰","sign of the dragon",2017-05-22 09:20:59,2017-09-16,7,3,23
2165,"辱","embarrass",2017-05-22 09:48:13,2017-09-14,7,5,27
2166,"震","quake",2017-05-28 10:51:44,2017-09-20,7,5,29
2167,"振","shake",2017-05-27 22:37:15,2017-09-23,7,3,23
2168,"娠","with child",2017-05-26 09:57:42,2017-06-20,5,7,30
2169,"唇","lips",2017-06-03 17:20:21,2017-07-04,5,5,22
2170,"農","agriculture",2017-06-02 16:14:34,2017-06-13,4,7,25
2171,"濃","concentrated",2017-05-15 14:32:42,2017-06-15,5,7,28
2172,"送","send off",2017-06-07 23:10:08,2017-06-21,4,9,33
2173,"関","connection",2017-05-26 09:59:47,2017-09-28,7,5,27
2174,"咲","blossom",2017-05-30 12:49:10,2017-06-12,4,14,33
2175,"鬼","ghost",2017-04-09 10:37:09,2017-06-17,6,2,17
2176,"醜","ugly",2017-05-09 07:12:00,2017-06-13,5,7,20
2177,"魂","soul",2017-05-30 20:51:12,2017-06-10,4,7,25
2178,"魔","witch",2017-06-03 07:01:04,2017-07-01,5,10,27
2179,"魅","fascination",2017-06-01 06:28:56,2017-06-13,3,16,33
2180,"塊","clod",2017-05-05 11:56:55,2017-06-29,6,7,26
2181,"襲","attack",2017-06-04 22:17:06,2017-08-02,6,15,34
2182,"嚇","upbraid",2017-06-08 23:47:57,2017-06-19,4,25,59
2183,"朕","majestic plural",2017-06-01 07:16:13,2017-06-17,4,13,36
2184,"雰","atmosphere",2017-04-18 17:46:21,2017-06-25,6,6,30
2185,"箇","item",2017-06-03 17:17:21,2017-08-08,6,4,19
2186,"錬","tempering",2017-06-01 07:16:13,2017-06-14,4,8,28
2187,"遵","abide by",2017-06-02 11:22:45,2017-06-17,4,13,36
2188,"罷","quit",2017-05-28 11:26:20,2017-06-10,4,8,25
2189,"屯","barracks",2017-05-26 10:00:52,2017-09-16,7,7,29
2190,"且","moreover",2017-06-02 11:22:45,2017-10-03,7,4,24
2191,"藻","seaweed",2017-05-29 22:57:54,2017-06-25,5,17,40
2192,"隷","slave",2017-06-05 21:43:27,2017-06-09,2,17,40
2193,"癒","healing",2017-05-30 12:21:31,2017-06-15,4,23,47
2194,"璽","imperial seal",2017-05-30 08:01:04,2017-07-04,5,9,17
2195,"潟","lagoon",2017-05-31 08:31:29,2017-07-05,5,12,38
2196,"丹","cinnabar",2017-05-31 11:11:30,2017-06-11,4,10,31
2197,"丑","sign of the cow",2017-06-02 16:12:28,2017-10-14,7,4,21
2198,"羞","humiliate",2017-05-29 22:57:54,2017-06-25,5,13,33
2199,"卯","sign of the hare",2017-05-26 10:00:52,2017-06-21,5,8,31
2200,"巳","sign of the snake",2017-05-22 09:27:24,2017-06-18,5,8,29
2201,"此","this here",2017-04-24 15:42:14,2017-06-29,6,2,10
2202,"柴","brushwood",2017-05-31 08:11:55,2017-06-15,4,7,13
2203,"些","whit",2017-05-05 11:56:55,2017-07-13,6,4,13
2204,"砦","fort",2017-06-03 17:17:20,2017-07-25,6,2,11
2205,"髭","beard",2017-06-06 15:51:12,2017-06-13,3,8,17
2206,"禽","fowl",2017-06-08 23:44:34,2017-07-12,5,4,13
2207,"檎","apple",2017-04-26 07:37:33,2017-06-25,6,4,13
2208,"憐","sympathize with",2017-05-30 07:07:11,2017-06-14,4,6,11
2209,"燐","phosphorus",2017-06-02 11:30:29,2017-06-10,3,8,14
2210,"麟","camelopard",2017-05-22 09:48:13,2017-09-04,7,6,13
2211,"鱗","scaled",2017-06-04 11:30:35,2017-07-08,5,5,11
2212,"奄","encompassing",2017-06-02 11:22:45,2017-06-19,4,6,14
2213,"庵","hermitage",2017-05-31 07:39:27,2017-06-14,4,8,16
2214,"掩","shrouded",2017-05-18 09:04:30,2017-06-18,5,4,11
2215,"悛","make amends",2017-06-07 23:10:08,2017-06-19,4,8,14
2216,"駿","steed",2017-06-05 21:40:54,2017-06-20,4,4,10
2217,"峻","steep",2017-06-02 11:30:29,2017-06-15,4,3,12
2218,"竣","complete a job",2017-05-28 20:37:30,2017-07-19,6,4,12
2219,"犀","rhinoceros",2017-06-03 06:18:49,2017-06-18,4,10,15
2220,"皐","lunar month",2017-05-30 09:50:01,2017-06-25,5,7,15
2221,"畷","rice-field footpath",2017-05-08 13:43:09,2017-07-08,6,1,6
2222,"綴","mend(compose/spell)",2017-05-30 07:07:10,2017-06-25,5,4,6
2223,"鎧","suit of armor",2017-06-04 11:14:25,2017-06-21,4,7,6
2224,"凱","triumph",2017-06-02 11:22:44,2017-06-16,4,4,8
2225,"呑","quaff",2017-06-04 11:14:25,2017-06-17,4,3,6
2226,"韮","leek",2017-05-16 12:17:54,2017-06-11,5,2,5
2227,"籤","lottery",2017-05-28 12:42:34,2017-06-14,4,6,7
2228,"懺","penitential",2017-06-06 22:36:52,2017-06-23,4,7,6
2229,"芻","hay",2017-04-19 17:45:54,2017-06-23,6,1,5
2230,"雛","chick",2017-06-03 21:25:28,2017-06-15,4,5,8
2231,"趨","scurry",2017-06-04 11:18:58,2017-06-15,4,7,6
2232,"尤","understandably",2017-05-28 12:18:18,2017-06-10,4,4,6
2233,"厖","immense",2017-06-05 18:40:00,2017-06-10,3,6,8
2234,"或","a  (a certain)",2017-06-07 22:51:27,2017-06-12,3,8,7
2235,"兎","rabbit",2017-06-06 22:36:52,2017-06-18,4,4,7
2236,"也","est (to be)",2017-05-08 15:56:19,2017-07-09,6,0,5
2237,"巴","comma-design",2017-05-28 13:38:58,2017-06-23,5,1,5
2238,"疋","critters",2017-05-30 12:50:42,2017-06-10,4,3,6
2239,"菫","violet",2017-06-06 22:36:52,2017-06-22,4,7,7
2240,"曼","mandala",2017-05-28 11:26:20,2017-06-30,5,1,5
2241,"云","quote",2017-06-08 23:44:34,2017-07-25,5,2,6
2242,"莫","shalt",2017-05-30 12:21:31,2017-06-11,4,4,6
2243,"而","and then",2017-05-30 12:42:01,2017-06-13,4,3,5
2244,"倭","Yamato",2017-06-05 18:40:00,2017-06-12,3,6,6
2245,"侠","chivalry",2017-06-01 07:16:13,2017-06-13,4,4,6
2246,"倦","fed up",2017-06-06 07:10:59,2017-06-14,3,8,7
2247,"俄","abrupt",2017-06-05 21:40:54,2017-06-17,4,7,6
2248,"佃","work a field",2017-06-02 11:22:45,2017-07-14,5,1,5
2249,"仔","animal offspring",2017-06-03 06:18:49,2017-07-03,5,3,7
2250,"仇","foe",2017-06-01 07:00:15,2017-06-16,4,4,6
2251,"伽","look after",2017-06-03 17:32:09,2017-06-16,4,5,6
2252,"儲","make a profit, be profitable",2017-06-04 22:18:33,2017-07-02,5,8,6
2253,"僑","emigrant",2017-06-06 15:51:12,2017-06-15,3,4,7
2254,"倶","mate,both",2017-06-05 18:38:02,2017-06-12,3,6,5
2255,"侃","forthright",2017-06-03 17:32:09,2017-06-18,4,7,6
2256,"偲","memorial",2017-06-07 22:51:27,2017-06-12,3,7,5
2257,"侭","as is",2017-06-08 23:44:34,2017-07-10,5,6,5
2258,"脩","dried meat",2017-06-03 17:17:30,2017-06-17,4,5,8
2259,"倅","my son",2017-06-05 21:14:45,2017-06-20,4,3,5
2260,"做","make do(alt)",2017-06-01 07:10:26,2017-06-14,4,6,6
2261,"冴","sharp",0000-00-00 00:00:00,0000-00-00,1,0,0
2262,"凋","wilt",0000-00-00 00:00:00,0000-00-00,1,0,0
2263,"凌","pull through",0000-00-00 00:00:00,0000-00-00,1,0,0
2264,"凛","stately",0000-00-00 00:00:00,0000-00-00,1,0,0
2265,"凧","kite",0000-00-00 00:00:00,0000-00-00,1,0,0
2266,"凪","lull",0000-00-00 00:00:00,0000-00-00,1,0,0
2267,"夙","earlybird",0000-00-00 00:00:00,0000-00-00,1,0,0
2268,"鳳","phoenix",0000-00-00 00:00:00,0000-00-00,1,0,0
2269,"剽","menace",0000-00-00 00:00:00,0000-00-00,1,0,0
2270,"劉","slaughter",0000-00-00 00:00:00,0000-00-00,1,0,0
2271,"剃","shave",0000-00-00 00:00:00,0000-00-00,1,0,0
2272,"厭","despondent",0000-00-00 00:00:00,0000-00-00,1,0,0
2273,"雁","wild goose",0000-00-00 00:00:00,0000-00-00,1,0,0
2274,"贋","counterfeit",0000-00-00 00:00:00,0000-00-00,1,0,0
2275,"厨","kitchen",0000-00-00 00:00:00,0000-00-00,1,0,0
2276,"仄","insinuate",0000-00-00 00:00:00,0000-00-00,1,0,0
2277,"哨","scout",0000-00-00 00:00:00,0000-00-00,1,0,0
2278,"咎","reprehend",0000-00-00 00:00:00,0000-00-00,1,0,0
2279,"囁","whisper",0000-00-00 00:00:00,0000-00-00,1,0,0
2280,"喋","chatter",0000-00-00 00:00:00,0000-00-00,1,0,0
2281,"嘩","quarrel",0000-00-00 00:00:00,0000-00-00,1,0,0
2282,"噂","gossip",0000-00-00 00:00:00,0000-00-00,1,0,0
2283,"咳","cough",0000-00-00 00:00:00,0000-00-00,1,0,0
2284,"喧","clamor",0000-00-00 00:00:00,0000-00-00,1,0,0
2285,"叩","bash",0000-00-00 00:00:00,0000-00-00,1,0,0
2286,"嘘","fib",0000-00-00 00:00:00,0000-00-00,1,0,0
2287,"啄","peck at",0000-00-00 00:00:00,0000-00-00,1,0,0
2288,"吠","barking",0000-00-00 00:00:00,0000-00-00,1,0,0
2289,"吊","dangle",0000-00-00 00:00:00,0000-00-00,1,0,0
2290,"噛","chew",0000-00-00 00:00:00,0000-00-00,1,0,0
2291,"叶","within my ability",0000-00-00 00:00:00,0000-00-00,1,0,0
2292,"吻","sides of the mouth",0000-00-00 00:00:00,0000-00-00,1,0,0
2293,"吃","stammer",0000-00-00 00:00:00,0000-00-00,1,0,0
2294,"噺","spin a tale",0000-00-00 00:00:00,0000-00-00,1,0,0
2295,"噌","miso",0000-00-00 00:00:00,0000-00-00,1,0,0
2296,"邑","city walls",0000-00-00 00:00:00,0000-00-00,1,0,0
2297,"呆","dumbfounded",0000-00-00 00:00:00,0000-00-00,1,0,0
2298,"喰","ingest",0000-00-00 00:00:00,0000-00-00,1,0,0
2299,"埴","clay",0000-00-00 00:00:00,0000-00-00,1,0,0
2300,"坤","authochthonous",0000-00-00 00:00:00,0000-00-00,1,0,0
2301,"壕","dugout",0000-00-00 00:00:00,0000-00-00,1,0,0
2302,"垢","blemish",0000-00-00 00:00:00,0000-00-00,1,0,0
2303,"坦","flat",0000-00-00 00:00:00,0000-00-00,1,0,0
2304,"埠","wharf",0000-00-00 00:00:00,0000-00-00,1,0,0
2305,"堰","dam",0000-00-00 00:00:00,0000-00-00,1,0,0
2306,"堵","railing",0000-00-00 00:00:00,0000-00-00,1,0,0
2307,"嬰","suckling infant",0000-00-00 00:00:00,0000-00-00,1,0,0
2308,"姦","violate",0000-00-00 00:00:00,0000-00-00,1,0,0
2309,"婢","handmaiden",0000-00-00 00:00:00,0000-00-00,1,0,0
2310,"婉","well finished",0000-00-00 00:00:00,0000-00-00,1,0,0
2311,"娼","harlot",0000-00-00 00:00:00,0000-00-00,1,0,0
2312,"妓","courtesan",0000-00-00 00:00:00,0000-00-00,1,0,0
2313,"娃","fair",0000-00-00 00:00:00,0000-00-00,1,0,0
2314,"姪","niece",0000-00-00 00:00:00,0000-00-00,1,0,0
2315,"嬬","mistress",0000-00-00 00:00:00,0000-00-00,1,0,0
2316,"姥","aged woman",0000-00-00 00:00:00,0000-00-00,1,0,0
